SPCD,DO_BH,HT_TOT,TT_DW_CRM,COMMON_NAME
121,10.6,78.0,892.42,longleaf pine
121,11.6,68.1,935.89,longleaf pine
121,10.0,82.0,834.26,longleaf pine
121,11.7,67.0,937.12,longleaf pine
121,13.2,66.0,1176.73,longleaf pine
121,12.2,83.0,1256.96,longleaf pine
121,10.1,67.2,699.0,longleaf pine
121,13.8,70.0,1362.17,longleaf pine
121,13.9,87.0,1707.92,longleaf pine
121,12.0,80.0,1172.97,longleaf pine
121,8.7,58.0,443.22,longleaf pine
121,8.6,57.0,424.46,longleaf pine
121,7.7,61.3,360.77,longleaf pine
121,12.3,64.0,990.93,longleaf pine
121,5.8,60.0,184.25,longleaf pine
121,10.6,65.0,745.67,longleaf pine
121,11.9,62.0,898.87,longleaf pine
121,10.4,66.0,728.44,longleaf pine
121,12.3,67.0,1036.2,longleaf pine
121,10.9,68.0,824.59,longleaf pine
121,14.0,78.0,1557.55,longleaf pine
121,12.4,67.1,1054.72,longleaf pine
121,10.3,66.0,714.38,longleaf pine
121,9.1,66.0,556.13,longleaf pine
121,9.0,65.0,535.6,longleaf pine
121,11.2,72.0,921.15,longleaf pine
121,10.3,57.0,618.31,longleaf pine
121,9.9,62.0,619.96,longleaf pine
121,10.4,52.0,576.16,longleaf pine
121,12.1,63.0,944.17,longleaf pine
121,10.1,62.0,645.57,longleaf pine
121,10.5,72.0,809.13,longleaf pine
121,10.5,66.0,742.63,longleaf pine
121,12.4,67.0,1053.19,longleaf pine
121,12.5,68.0,1085.89,longleaf pine
121,9.8,65.0,636.41,longleaf pine
121,9.9,65.0,649.61,longleaf pine
121,10.7,69.0,805.91,longleaf pine
121,11.5,71.0,958.12,longleaf pine
121,8.7,65.0,499.55,longleaf pine
121,5.0,41.0,73.97,longleaf pine
121,14.0,51.0,1032.64,longleaf pine
121,4.6,45.0,64.44,longleaf pine
121,9.0,45.0,371.33,longleaf pine
121,6.6,55.0,225.97,longleaf pine
121,7.5,50.0,272.25,longleaf pine
121,10.3,56.0,607.63,longleaf pine
121,8.0,64.0,410.59,longleaf pine
121,8.8,51.0,396.65,longleaf pine
121,4.3,38.0,54.69,longleaf pine
121,3.7,30.0,37.95,longleaf pine
121,9.0,54.0,445.25,longleaf pine
121,6.3,46.0,163.65,longleaf pine
121,3.4,30.0,30.9,longleaf pine
121,6.1,40.0,126.56,longleaf pine
121,11.8,64.0,911.55,longleaf pine
121,12.2,67.0,1019.34,longleaf pine
121,11.6,64.0,880.71,longleaf pine
121,9.7,63.0,604.35,longleaf pine
121,10.6,57.0,655.37,longleaf pine
121,11.2,67.0,858.32,longleaf pine
121,10.2,52.0,553.82,longleaf pine
121,12.0,56.0,827.88,longleaf pine
121,10.3,63.2,684.49,longleaf pine
121,10.7,62.0,725.44,longleaf pine
121,11.4,49.0,655.27,longleaf pine
121,13.4,67.0,1230.64,longleaf pine
121,10.5,64.0,720.47,longleaf pine
121,10.8,55.0,657.24,longleaf pine
121,10.5,68.0,764.8,longleaf pine
121,11.5,53.0,719.94,longleaf pine
121,12.1,65.0,973.4,longleaf pine
121,10.3,57.0,618.31,longleaf pine
121,9.0,47.0,387.75,longleaf pine
121,10.0,50.0,511.76,longleaf pine
121,6.9,51.0,229.84,longleaf pine
121,8.3,54.0,370.99,longleaf pine
121,6.4,46.0,170.15,longleaf pine
121,8.9,55.0,440.15,longleaf pine
121,7.5,50.0,272.25,longleaf pine
121,13.1,78.0,1363.73,longleaf pine
121,12.1,75.0,1119.54,longleaf pine
121,11.6,71.0,974.92,longleaf pine
121,12.2,67.0,1019.34,longleaf pine
121,12.9,78.0,1322.39,longleaf pine
121,16.0,83.0,2160.57,longleaf pine
121,8.3,58.0,400.38,longleaf pine
121,6.8,47.0,202.13,longleaf pine
121,14.4,73.0,1545.09,longleaf pine
121,12.9,80.0,1355.52,longleaf pine
121,5.0,38.0,65.62,longleaf pine
121,6.5,53.0,208.87,longleaf pine
121,11.9,76.0,1096.91,longleaf pine
121,11.1,73.0,917.06,longleaf pine
121,17.2,84.0,2525.51,longleaf pine
121,6.9,52.0,234.99,longleaf pine
121,17.0,79.0,2324.87,longleaf pine
121,6.4,50.0,187.97,longleaf pine
121,10.5,58.0,653.98,longleaf pine
121,8.1,55.0,358.67,longleaf pine
121,11.0,52.0,645.75,longleaf pine
121,8.6,52.0,385.11,longleaf pine
121,7.7,45.0,257.18,longleaf pine
121,8.6,47.0,345.77,longleaf pine
121,8.0,47.0,294.28,longleaf pine
121,6.2,47.0,161.44,longleaf pine
121,9.7,55.0,528.36,longleaf pine
121,12.7,50.0,831.9,longleaf pine
121,5.6,41.0,103.59,longleaf pine
121,7.3,58.0,301.85,longleaf pine
121,6.3,44.0,155.01,longleaf pine
121,9.2,42.0,362.87,longleaf pine
121,12.7,59.0,976.48,longleaf pine
121,10.4,59.0,652.3,longleaf pine
121,5.6,36.0,86.33,longleaf pine
121,10.3,55.0,596.96,longleaf pine
121,11.8,56.0,800.23,longleaf pine
121,13.8,50.0,984.15,longleaf pine
121,12.1,63.0,944.17,longleaf pine
121,11.5,55.0,746.4,longleaf pine
121,12.9,56.0,958.02,longleaf pine
121,6.9,57.0,260.71,longleaf pine
121,5.9,52.0,161.49,longleaf pine
121,8.4,50.0,350.76,longleaf pine
121,13.5,70.0,1303.46,longleaf pine
121,8.0,59.0,376.38,longleaf pine
121,13.3,73.0,1317.78,longleaf pine
121,12.5,71.0,1132.61,longleaf pine
121,10.5,71.0,798.04,longleaf pine
121,13.0,68.0,1174.83,longleaf pine
121,10.8,53.0,633.83,longleaf pine
121,8.3,49.0,334.26,longleaf pine
121,10.1,69.0,717.49,longleaf pine
121,11.7,62.0,868.7,longleaf pine
121,14.7,70.0,1546.03,longleaf pine
121,13.2,77.0,1367.31,longleaf pine
121,11.8,78.0,1106.35,longleaf pine
121,4.7,38.0,67.91,longleaf pine
121,13.5,63.0,1176.73,longleaf pine
121,9.1,45.0,379.91,longleaf pine
121,9.4,75.0,674.32,longleaf pine
121,13.4,67.0,1230.64,longleaf pine
121,11.6,66.0,907.63,longleaf pine
121,4.9,39.0,75.15,longleaf pine
121,9.3,50.0,441.12,longleaf pine
121,12.6,65.0,1055.95,longleaf pine
121,11.0,61.0,754.95,longleaf pine
121,5.8,49.0,143.67,longleaf pine
121,10.3,55.0,596.96,longleaf pine
121,12.4,53.0,838.57,longleaf pine
121,6.7,34.0,131.89,longleaf pine
121,11.8,75.0,1064.61,longleaf pine
121,11.0,65.0,803.48,longleaf pine
121,11.4,56.0,746.33,longleaf pine
121,11.2,61.0,782.91,longleaf pine
121,8.6,47.0,345.77,longleaf pine
121,12.4,63.0,991.87,longleaf pine
121,13.2,75.0,1332.66,longleaf pine
121,12.6,73.0,1182.49,longleaf pine
121,9.8,68.0,665.48,longleaf pine
121,9.1,70.0,589.7,longleaf pine
121,5.8,46.0,132.6,longleaf pine
121,11.6,65.0,894.17,longleaf pine
121,5.1,43.0,84.47,longleaf pine
121,11.7,63.0,882.38,longleaf pine
121,12.5,74.0,1179.33,longleaf pine
121,10.4,55.0,608.79,longleaf pine
121,4.2,43.0,51.65,longleaf pine
121,11.7,48.0,677.1,longleaf pine
121,7.7,64.0,377.93,longleaf pine
121,9.4,49.0,441.96,longleaf pine
121,11.9,62.0,898.87,longleaf pine
121,10.8,64.0,762.61,longleaf pine
121,3.6,27.0,35.5,longleaf pine
121,10.7,61.0,713.94,longleaf pine
121,12.3,64.0,990.93,longleaf pine
121,10.7,52.0,610.47,longleaf pine
121,3.9,38.0,43.13,longleaf pine
121,6.5,49.0,190.52,longleaf pine
121,12.0,61.0,899.77,longleaf pine
121,17.8,61.0,1987.9,longleaf pine
121,11.5,49.0,667.01,longleaf pine
121,10.1,58.0,604.47,longleaf pine
121,13.5,60.0,1122.41,longleaf pine
121,12.4,63.0,991.87,longleaf pine
121,5.0,44.0,82.32,longleaf pine
121,3.3,27.0,28.74,longleaf pine
121,12.7,61.0,1008.6,longleaf pine
121,7.4,51.0,269.95,longleaf pine
121,9.2,70.0,602.87,longleaf pine
121,8.1,70.0,463.79,longleaf pine
121,11.8,72.0,1022.87,longleaf pine
121,9.9,52.0,521.12,longleaf pine
121,10.9,49.0,598.12,longleaf pine
121,8.1,50.0,323.63,longleaf pine
121,11.7,68.0,950.81,longleaf pine
121,5.2,36.0,68.52,longleaf pine
121,11.5,51.0,693.47,longleaf pine
121,14.7,72.0,1588.82,longleaf pine
121,10.2,54.0,574.77,longleaf pine
121,12.1,52.0,783.42,longleaf pine
121,5.7,45.0,123.1,longleaf pine
121,6.3,42.0,146.37,longleaf pine
121,12.3,74.0,1141.83,longleaf pine
121,12.5,63.0,1008.03,longleaf pine
121,8.6,45.0,330.03,longleaf pine
121,7.4,48.0,252.29,longleaf pine
121,10.8,61.0,727.48,longleaf pine
121,11.0,60.0,742.82,longleaf pine
121,9.2,72.0,620.01,longleaf pine
121,9.5,50.0,460.78,longleaf pine
121,12.4,51.0,807.91,longleaf pine
121,9.9,67.0,669.37,longleaf pine
121,9.0,57.0,469.89,longleaf pine
121,9.1,65.0,547.74,longleaf pine
121,9.9,66.0,659.49,longleaf pine
121,6.3,49.0,176.62,longleaf pine
121,13.0,74.0,1275.72,longleaf pine
121,14.5,60.0,1295.91,longleaf pine
121,7.8,54.0,323.53,longleaf pine
121,15.7,76.3,1917.3,longleaf pine
121,13.0,66.0,1141.2,longleaf pine
121,8.2,54.0,361.27,longleaf pine
121,11.8,70.0,995.04,longleaf pine
121,12.4,70.0,1099.18,longleaf pine
121,12.4,68.2,1071.59,longleaf pine
121,8.4,55.0,388.35,longleaf pine
121,12.3,76.2,1175.02,longleaf pine
121,7.5,61.0,338.7,longleaf pine
121,12.3,66.0,1021.11,longleaf pine
121,7.0,60.0,285.25,longleaf pine
121,11.6,67.0,921.09,longleaf pine
121,14.4,78.0,1647.82,longleaf pine
121,6.1,50.0,167.19,longleaf pine
121,5.7,43.0,115.96,longleaf pine
121,14.0,84.0,1674.2,longleaf pine
121,5.1,56.0,122.03,longleaf pine
121,13.7,83.0,1584.69,longleaf pine
121,11.3,79.1,1028.53,longleaf pine
121,6.2,59.0,211.73,longleaf pine
121,5.1,45.0,90.25,longleaf pine
121,8.0,54.0,342.17,longleaf pine
121,15.4,82.0,1978.32,longleaf pine
121,10.5,45.0,509.91,longleaf pine
121,14.9,60.0,1368.78,longleaf pine
121,10.4,49.0,543.53,longleaf pine
121,14.3,81.2,1689.86,longleaf pine
121,15.4,71.0,1720.5,longleaf pine
121,15.5,71.0,1742.95,longleaf pine
121,7.1,59.3,290.68,longleaf pine
121,8.2,57.0,382.8,longleaf pine
121,13.4,81.2,1484.01,longleaf pine
121,7.2,54.0,270.34,longleaf pine
121,12.3,65.0,1006.02,longleaf pine
121,13.2,78.3,1389.83,longleaf pine
121,8.3,56.0,385.69,longleaf pine
121,5.4,49.0,119.14,longleaf pine
121,6.6,63.0,263.76,longleaf pine
121,5.4,54.0,135.24,longleaf pine
121,12.3,86.0,1322.9,longleaf pine
121,8.0,61.0,390.06,longleaf pine
121,15.5,66.0,1624.26,longleaf pine
121,5.9,53.0,165.3,longleaf pine
121,11.6,82.0,1122.95,longleaf pine
121,7.5,58.0,320.58,longleaf pine
121,5.6,53.0,145.0,longleaf pine
121,9.2,55.0,474.3,longleaf pine
121,7.4,52.0,275.84,longleaf pine
121,8.2,48.0,318.22,longleaf pine
121,15.0,63.0,1454.09,longleaf pine
121,14.9,89.0,2005.86,longleaf pine
121,7.6,44.0,243.37,longleaf pine
121,14.5,67.0,1441.69,longleaf pine
121,11.8,60.0,855.89,longleaf pine
121,5.7,37.0,94.55,longleaf pine
121,5.7,42.0,112.39,longleaf pine
121,5.4,51.0,125.58,longleaf pine
121,8.6,67.0,503.14,longleaf pine
121,13.3,56.0,1018.87,longleaf pine
121,11.3,70.0,912.16,longleaf pine
121,6.6,63.0,263.76,longleaf pine
121,10.8,53.0,633.83,longleaf pine
121,20.0,67.0,2747.37,longleaf pine
121,7.8,56.0,336.56,longleaf pine
121,12.6,94.0,1514.66,longleaf pine
121,11.6,60.0,826.88,longleaf pine
121,10.1,55.0,573.64,longleaf pine
121,6.8,51.0,222.14,longleaf pine
121,10.4,53.0,587.03,longleaf pine
121,7.3,49.0,250.24,longleaf pine
121,14.5,91.0,1941.51,longleaf pine
121,14.0,86.0,1713.08,longleaf pine
121,14.5,84.0,1795.73,longleaf pine
121,10.0,46.0,471.45,longleaf pine
121,13.0,93.0,1595.2,longleaf pine
121,14.2,84.0,1722.3,longleaf pine
121,6.1,57.0,195.63,longleaf pine
121,10.3,70.0,757.08,longleaf pine
121,5.1,44.0,87.36,longleaf pine
121,5.7,36.0,90.98,longleaf pine
121,11.9,67.0,969.6,longleaf pine
121,10.0,57.0,582.31,longleaf pine
121,12.1,43.0,651.89,longleaf pine
121,6.0,49.0,156.54,longleaf pine
121,11.6,70.0,961.46,longleaf pine
121,13.3,75.0,1352.94,longleaf pine
121,5.2,42.0,86.5,longleaf pine
121,15.0,60.0,1387.31,longleaf pine
121,11.3,64.0,835.44,longleaf pine
121,5.7,35.0,87.41,longleaf pine
121,6.1,50.0,167.19,longleaf pine
121,11.9,93.0,1337.39,longleaf pine
121,10.5,69.0,775.88,longleaf pine
121,5.5,44.0,108.45,longleaf pine
121,14.5,95.0,2024.82,longleaf pine
121,14.8,96.0,2130.85,longleaf pine
121,26.4,62.0,4457.23,longleaf pine
121,8.7,57.0,435.17,longleaf pine
121,8.2,42.0,275.16,longleaf pine
121,7.1,39.0,180.33,longleaf pine
121,12.5,65.0,1039.17,longleaf pine
121,13.6,65.0,1231.04,longleaf pine
121,10.6,60.0,689.23,longleaf pine
121,11.0,72.0,888.41,longleaf pine
121,7.8,62.0,375.65,longleaf pine
121,13.3,70.0,1265.03,longleaf pine
121,10.1,61.0,635.29,longleaf pine
121,14.8,73.0,1632.21,longleaf pine
121,6.6,43.3,170.69,longleaf pine
121,13.0,71.0,1225.28,longleaf pine
121,12.2,69.0,1049.05,longleaf pine
121,12.9,65.0,1107.08,longleaf pine
121,11.4,69.0,915.45,longleaf pine
121,6.2,29.0,86.0,longleaf pine
121,6.8,67.0,302.19,longleaf pine
121,7.6,59.0,336.32,longleaf pine
121,13.5,61.0,1140.52,longleaf pine
121,10.4,55.0,608.79,longleaf pine
121,5.1,50.0,104.7,longleaf pine
121,8.1,60.3,395.81,longleaf pine
121,12.6,60.5,984.77,longleaf pine
121,5.7,51.0,144.52,longleaf pine
121,14.9,67.0,1522.56,longleaf pine
121,8.6,59.0,440.19,longleaf pine
121,12.1,63.0,944.17,longleaf pine
121,8.8,70.0,552.96,longleaf pine
121,6.0,60.0,199.84,longleaf pine
121,5.6,49.0,131.2,longleaf pine
121,7.1,53.4,258.61,longleaf pine
121,7.2,61.0,309.42,longleaf pine
121,6.2,45.0,153.06,longleaf pine
121,12.5,63.0,1008.03,longleaf pine
121,10.6,64.0,734.38,longleaf pine
121,9.3,62.0,546.16,longleaf pine
121,15.2,69.0,1630.35,longleaf pine
121,7.7,34.0,187.27,longleaf pine
121,8.5,59.3,431.55,longleaf pine
121,8.2,62.0,418.68,longleaf pine
121,15.0,78.0,1787.96,longleaf pine
121,10.3,67.0,725.06,longleaf pine
121,7.9,58.0,359.5,longleaf pine
121,17.3,78.0,2378.17,longleaf pine
121,18.7,89.0,3156.37,longleaf pine
121,5.5,37.0,85.1,longleaf pine
121,7.9,56.5,349.48,longleaf pine
121,7.5,53.0,290.38,longleaf pine
121,5.6,51.0,138.1,longleaf pine
121,7.9,41.0,245.98,longleaf pine
121,15.0,77.0,1765.7,longleaf pine
121,6.6,51.0,207.07,longleaf pine
121,11.4,73.0,967.48,longleaf pine
121,8.9,62.0,499.01,longleaf pine
121,3.7,34.0,37.95,longleaf pine
121,5.6,61.0,172.61,longleaf pine
121,5.4,56.0,141.68,longleaf pine
121,8.9,42.0,330.84,longleaf pine
121,6.6,50.0,202.34,longleaf pine
121,8.3,63.0,437.11,longleaf pine
121,15.1,71.0,1654.02,longleaf pine
121,6.3,58.0,215.51,longleaf pine
121,5.2,48.3,105.39,longleaf pine
121,13.0,67.0,1158.02,longleaf pine
121,8.0,57.0,362.69,longleaf pine
121,6.6,56.0,230.69,longleaf pine
121,14.8,72.0,1610.53,longleaf pine
121,13.1,70.0,1227.18,longleaf pine
121,10.6,74.0,847.27,longleaf pine
121,4.7,44.0,67.91,longleaf pine
121,5.5,31.0,65.09,longleaf pine
121,8.7,66.3,510.01,longleaf pine
121,10.0,48.0,491.6,longleaf pine
121,4.4,44.0,57.84,longleaf pine
121,2.2,26.0,10.73,longleaf pine
121,11.9,67.0,969.6,longleaf pine
121,15.2,73.0,1721.73,longleaf pine
121,8.0,56.0,355.85,longleaf pine
121,6.0,56.0,184.09,longleaf pine
121,5.6,52.0,141.55,longleaf pine
121,4.0,38.0,45.87,longleaf pine
121,4.5,42.0,61.09,longleaf pine
121,9.7,64.0,613.85,longleaf pine
121,7.1,51.0,245.56,longleaf pine
121,5.3,50.0,116.37,longleaf pine
121,6.1,51.0,171.25,longleaf pine
121,5.6,47.0,124.3,longleaf pine
121,9.4,53.0,477.71,longleaf pine
121,11.5,68.0,918.42,longleaf pine
121,6.1,58.0,199.69,longleaf pine
121,17.6,77.0,2430.88,longleaf pine
121,5.8,51.2,151.78,longleaf pine
121,10.8,76.0,903.09,longleaf pine
121,15.6,71.0,1765.54,longleaf pine
121,4.2,47.0,51.65,longleaf pine
121,5.7,28.0,62.42,longleaf pine
121,11.8,77.0,1092.44,longleaf pine
121,12.1,72.0,1075.7,longleaf pine
121,5.5,33.0,71.76,longleaf pine
121,7.7,34.0,187.27,longleaf pine
121,13.5,66.0,1231.04,longleaf pine
121,6.4,37.3,131.41,longleaf pine
121,5.8,55.0,165.8,longleaf pine
121,2.1,25.0,9.59,longleaf pine
121,7.5,51.2,279.5,longleaf pine
121,10.6,62.0,711.81,longleaf pine
121,8.5,56.0,406.17,longleaf pine
121,6.5,45.0,172.16,longleaf pine
121,9.5,65.0,597.62,longleaf pine
121,5.9,48.0,146.24,longleaf pine
121,8.0,58.0,369.54,longleaf pine
121,10.0,46.1,472.45,longleaf pine
121,12.2,65.0,989.64,longleaf pine
121,10.2,50.4,537.06,longleaf pine
121,6.5,54.0,213.46,longleaf pine
121,5.0,43.2,80.09,longleaf pine
121,2.2,18.0,10.73,longleaf pine
121,8.9,48.0,381.29,longleaf pine
121,9.5,57.0,524.64,longleaf pine
121,2.1,19.0,9.59,longleaf pine
121,5.9,50.3,155.01,longleaf pine
121,14.5,61.0,1316.74,longleaf pine
121,7.6,48.0,268.16,longleaf pine
121,11.7,65.0,909.75,longleaf pine
121,11.0,57.0,706.42,longleaf pine
121,11.0,59.0,730.68,longleaf pine
121,9.5,62.0,570.25,longleaf pine
121,10.3,55.0,596.96,longleaf pine
121,8.1,45.1,289.29,longleaf pine
121,4.0,40.0,45.87,longleaf pine
121,9.6,62.0,582.49,longleaf pine
121,11.0,50.4,626.34,longleaf pine
121,8.3,48.0,326.92,longleaf pine
121,7.1,49.0,234.69,longleaf pine
121,5.7,43.0,115.96,longleaf pine
121,9.3,50.1,441.99,longleaf pine
121,10.4,46.0,510.89,longleaf pine
121,6.7,55.0,234.0,longleaf pine
121,8.4,47.0,328.2,longleaf pine
121,9.2,52.1,449.44,longleaf pine
121,13.2,73.0,1298.01,longleaf pine
121,10.2,63.0,669.04,longleaf pine
121,11.6,50.3,696.34,longleaf pine
121,8.7,48.0,362.75,longleaf pine
121,5.0,33.0,51.71,longleaf pine
121,11.9,70.1,1013.45,longleaf pine
121,8.0,64.0,410.59,longleaf pine
121,10.2,65.0,689.98,longleaf pine
121,5.7,55.0,158.8,longleaf pine
121,5.8,52.0,154.73,longleaf pine
121,6.9,55.0,250.42,longleaf pine
121,7.7,53.0,308.02,longleaf pine
121,6.0,50.0,160.48,longleaf pine
121,5.2,50.0,110.48,longleaf pine
121,13.6,67.0,1267.78,longleaf pine
121,9.3,60.0,528.65,longleaf pine
121,7.4,59.0,317.04,longleaf pine
121,5.7,52.0,148.09,longleaf pine
121,11.8,68.0,967.21,longleaf pine
121,13.9,70.3,1387.77,longleaf pine
121,6.9,59.0,271.0,longleaf pine
121,10.7,62.0,725.44,longleaf pine
121,7.8,64.0,388.68,longleaf pine
121,6.2,56.0,199.16,longleaf pine
121,8.2,64.0,433.03,longleaf pine
121,6.2,59.0,211.73,longleaf pine
121,9.2,67.0,577.15,longleaf pine
121,10.1,62.0,645.57,longleaf pine
121,9.3,60.0,528.65,longleaf pine
121,8.4,43.0,298.13,longleaf pine
121,8.9,77.0,625.15,longleaf pine
121,14.7,77.0,1695.78,longleaf pine
121,12.0,65.0,957.29,longleaf pine
121,6.1,48.0,159.07,longleaf pine
121,11.0,78.0,961.21,longleaf pine
121,10.0,76.0,773.79,longleaf pine
121,9.9,73.0,728.67,longleaf pine
121,6.1,49.0,163.13,longleaf pine
121,12.9,59.0,1007.7,longleaf pine
121,12.5,73.0,1163.76,longleaf pine
121,7.5,48.4,262.59,longleaf pine
121,14.4,59.0,1257.46,longleaf pine
121,6.8,57.0,252.16,longleaf pine
121,8.2,53.0,354.1,longleaf pine
121,11.0,50.0,621.48,longleaf pine
121,6.2,44.5,150.96,longleaf pine
121,5.0,41.4,75.09,longleaf pine
121,8.7,60.0,459.31,longleaf pine
121,6.6,58.3,241.56,longleaf pine
121,9.8,60.0,587.96,longleaf pine
121,9.0,63.0,519.17,longleaf pine
121,5.8,45.3,130.01,longleaf pine
121,8.5,56.0,406.17,longleaf pine
121,11.1,68.0,855.31,longleaf pine
121,10.2,53.0,564.3,longleaf pine
121,14.4,64.0,1360.18,longleaf pine
121,10.2,72.0,763.3,longleaf pine
121,10.0,48.0,491.6,longleaf pine
121,7.3,42.0,210.11,longleaf pine
121,11.1,44.0,558.93,longleaf pine
121,10.7,71.0,828.91,longleaf pine
121,12.6,62.0,1008.5,longleaf pine
121,11.5,82.0,1103.67,longleaf pine
121,11.2,76.0,971.42,longleaf pine
121,9.9,73.0,728.67,longleaf pine
121,9.3,52.0,458.63,longleaf pine
121,15.4,69.0,1673.62,longleaf pine
121,10.5,77.0,864.54,longleaf pine
121,11.2,52.0,669.81,longleaf pine
121,11.7,46.0,649.73,longleaf pine
121,9.0,40.0,330.26,longleaf pine
121,9.8,59.0,578.27,longleaf pine
121,8.7,61.0,467.36,longleaf pine
121,9.0,30.0,248.12,longleaf pine
121,9.2,60.0,517.16,longleaf pine
121,11.4,55.0,733.32,longleaf pine
121,9.2,67.0,577.15,longleaf pine
121,10.8,57.0,680.66,longleaf pine
121,13.2,61.0,1090.11,longleaf pine
121,4.1,33.0,48.71,longleaf pine
121,7.2,51.0,253.58,longleaf pine
121,5.8,65.0,202.7,longleaf pine
121,8.8,43.0,330.84,longleaf pine
121,13.1,75.0,1312.52,longleaf pine
121,5.9,37.0,104.3,longleaf pine
121,11.7,70.0,978.18,longleaf pine
121,10.1,56.5,589.05,longleaf pine
121,12.4,55.0,869.23,longleaf pine
121,8.7,63.0,483.45,longleaf pine
121,14.1,55.0,1126.45,longleaf pine
121,9.7,66.0,632.85,longleaf pine
121,10.8,60.0,715.78,longleaf pine
121,8.7,49.0,370.8,longleaf pine
121,12.7,60.0,992.54,longleaf pine
121,11.5,70.0,944.89,longleaf pine
121,12.3,56.0,870.21,longleaf pine
121,8.4,58.1,411.66,longleaf pine
121,11.2,78.5,1002.84,longleaf pine
121,12.3,69.0,1066.38,longleaf pine
121,7.5,54.0,296.42,longleaf pine
121,5.8,48.0,139.98,longleaf pine
121,10.9,78.0,943.78,longleaf pine
121,11.5,72.0,971.35,longleaf pine
121,10.6,65.2,747.93,longleaf pine
121,11.1,76.0,954.11,longleaf pine
121,13.1,75.0,1312.52,longleaf pine
121,12.3,73.4,1132.77,longleaf pine
121,11.4,70.0,928.45,longleaf pine
121,7.5,68.3,382.8,longleaf pine
121,11.0,76.0,936.95,longleaf pine
121,6.2,50.0,174.01,longleaf pine
121,12.3,69.0,1066.38,longleaf pine
121,14.0,76.0,1518.67,longleaf pine
121,6.0,58.0,191.97,longleaf pine
121,11.1,80.0,1003.5,longleaf pine
121,8.0,71.4,461.21,longleaf pine
121,11.4,69.0,915.45,longleaf pine
121,13.4,74.0,1355.54,longleaf pine
121,11.5,79.0,1063.98,longleaf pine
121,12.0,68.5,1007.61,longleaf pine
121,11.7,79.2,1104.08,longleaf pine
121,12.4,75.0,1175.83,longleaf pine
121,11.2,74.0,946.29,longleaf pine
121,10.6,76.0,869.85,longleaf pine
121,13.9,65.4,1293.84,longleaf pine
121,12.7,76.0,1249.56,longleaf pine
121,12.3,65.1,1007.53,longleaf pine
121,12.8,69.0,1155.15,longleaf pine
121,9.6,76.0,712.82,longleaf pine
121,14.2,77.2,1586.38,longleaf pine
121,12.9,78.0,1322.39,longleaf pine
121,14.0,55.0,1110.4,longleaf pine
121,11.1,76.0,954.11,longleaf pine
121,11.7,78.0,1087.66,longleaf pine
121,12.7,66.0,1088.92,longleaf pine
121,12.5,78.1,1243.18,longleaf pine
121,9.5,78.0,716.21,longleaf pine
121,12.5,78.0,1241.62,longleaf pine
121,10.9,75.1,909.21,longleaf pine
121,8.7,72.0,555.87,longleaf pine
121,12.5,73.3,1168.43,longleaf pine
121,8.7,48.0,362.75,longleaf pine
121,9.8,58.0,568.58,longleaf pine
121,7.0,51.0,237.65,longleaf pine
121,13.2,89.0,1575.2,longleaf pine
121,10.2,80.0,847.09,longleaf pine
121,13.0,65.1,1126.07,longleaf pine
121,11.3,70.0,912.16,longleaf pine
121,10.9,79.0,955.7,longleaf pine
121,6.5,51.4,201.53,longleaf pine
121,12.5,64.0,1023.6,longleaf pine
121,11.6,62.2,856.49,longleaf pine
121,9.4,54.0,486.65,longleaf pine
121,11.3,66.3,864.85,longleaf pine
121,13.8,71.0,1381.07,longleaf pine
121,10.7,73.0,851.9,longleaf pine
121,11.9,77.0,1111.06,longleaf pine
121,10.9,77.0,931.86,longleaf pine
121,11.7,78.0,1087.66,longleaf pine
121,11.7,61.4,860.49,longleaf pine
121,9.5,52.0,479.03,longleaf pine
121,9.4,71.0,638.57,longleaf pine
121,11.4,77.0,1019.51,longleaf pine
121,13.0,77.2,1329.53,longleaf pine
121,11.8,69.4,986.69,longleaf pine
121,12.0,76.0,1115.45,longleaf pine
121,11.3,71.0,924.95,longleaf pine
121,11.5,73.2,987.23,longleaf pine
121,11.0,75.5,930.88,longleaf pine
121,10.2,65.0,689.98,longleaf pine
121,10.3,68.0,735.73,longleaf pine
121,13.6,70.0,1322.88,longleaf pine
121,11.2,73.0,933.72,longleaf pine
121,9.5,71.3,655.09,longleaf pine
121,11.2,74.3,950.06,longleaf pine
121,11.0,73.0,900.55,longleaf pine
121,13.0,70.0,1208.46,longleaf pine
121,9.9,79.0,787.97,longleaf pine
121,8.6,82.0,621.17,longleaf pine
121,11.3,75.0,976.1,longleaf pine
121,12.3,80.0,1232.36,longleaf pine
121,6.6,35.0,131.48,longleaf pine
121,12.5,46.0,743.29,longleaf pine
121,13.6,48.0,918.79,longleaf pine
121,5.8,31.0,77.25,longleaf pine
121,7.5,49.0,266.21,longleaf pine
121,10.7,41.0,484.0,longleaf pine
121,11.3,43.0,566.92,longleaf pine
121,8.4,44.1,306.4,longleaf pine
121,11.9,53.0,771.56,longleaf pine
121,5.8,43.4,123.0,longleaf pine
121,6.4,42.2,153.23,longleaf pine
121,10.8,45.0,540.17,longleaf pine
121,7.8,52.0,310.5,longleaf pine
121,10.0,51.0,521.84,longleaf pine
121,15.2,59.0,1401.9,longleaf pine
121,9.8,47.2,463.93,longleaf pine
121,10.0,48.0,491.6,longleaf pine
121,11.0,45.0,560.82,longleaf pine
