SPCD,DO_BH,HT_TOT,TT_DW_CRM,COMMON_NAME
802,8.6,63.0,581.87,white oak
802,11.7,61.6,935.32,white oak
802,12.0,55.1,879.96,white oak
802,5.2,47.0,201.45,white oak
802,5.6,41.5,201.34,white oak
802,7.0,46.4,311.75,white oak
802,6.7,47.7,298.11,white oak
802,5.4,43.1,197.4,white oak
802,14.2,41.0,906.0,white oak
802,11.0,62.1,842.08,white oak
802,12.2,69.2,1130.56,white oak
802,12.9,80.4,1450.18,white oak
802,7.3,58.8,414.1,white oak
802,14.4,82.4,1823.12,white oak
802,11.0,75.7,1020.16,white oak
802,11.6,75.7,1124.27,white oak
802,10.4,90.1,1143.21,white oak
802,12.0,89.4,1407.1,white oak
802,6.1,62.9,330.2,white oak
802,5.2,50.2,213.11,white oak
802,8.1,67.7,562.02,white oak
802,5.7,56.0,268.13,white oak
802,6.4,67.8,381.47,white oak
802,9.8,76.9,883.13,white oak
802,7.2,71.3,484.13,white oak
802,7.7,77.8,588.0,white oak
802,8.4,41.2,377.29,white oak
802,9.8,39.5,472.06,white oak
802,11.2,55.1,775.47,white oak
802,10.5,47.6,633.39,white oak
802,11.2,63.3,886.46,white oak
802,10.1,59.2,726.17,white oak
802,9.4,43.9,484.17,white oak
802,10.1,57.0,700.63,white oak
802,15.6,85.7,2131.3,white oak
802,14.3,90.8,1968.64,white oak
802,23.8,108.4,5903.51,white oak
802,19.5,79.6,3224.28,white oak
802,16.5,75.5,1900.36,white oak
802,20.4,88.1,3364.89,white oak
802,19.1,79.2,2646.78,white oak
802,16.5,75.6,1754.67,white oak
802,8.0,55.1,302.61,white oak
802,15.0,71.5,1330.9,white oak
802,8.5,65.3,428.85,white oak
802,6.0,54.2,207.88,white oak
802,14.1,67.7,1158.32,white oak
802,5.5,45.1,124.61,white oak
802,5.2,32.8,95.83,white oak
802,8.6,64.5,475.5,white oak
802,13.2,88.9,1420.89,white oak
802,9.2,76.5,653.96,white oak
802,27.4,90.0,6787.35,white oak
802,34.5,98.5,11610.01,white oak
802,5.5,55.0,250.22,white oak
802,7.0,53.2,352.82,white oak
802,42.0,88.5,15387.78,white oak
802,11.2,71.5,997.45,white oak
802,6.8,54.3,343.08,white oak
802,5.5,32.2,159.03,white oak
802,4.4,27.1,81.49,white oak
802,9.3,63.3,669.29,white oak
802,11.2,67.8,947.37,white oak
802,4.8,28.4,100.67,white oak
802,9.9,70.7,829.75,white oak
802,18.5,59.3,2126.56,white oak
802,15.9,70.8,1905.91,white oak
802,18.4,67.8,2395.88,white oak
802,21.8,77.1,3754.38,white oak
802,8.7,59.2,559.85,white oak
802,8.0,42.8,360.12,white oak
802,15.7,70.5,1842.38,white oak
802,4.9,39.0,105.85,white oak
802,5.5,42.1,198.63,white oak
802,5.5,47.8,221.42,white oak
802,4.7,40.4,95.65,white oak
802,20.8,74.2,3305.35,white oak
802,17.1,79.4,2430.39,white oak
802,16.2,65.0,1806.54,white oak
802,14.2,70.4,1523.86,white oak
802,18.8,69.5,2556.76,white oak
802,8.2,50.1,433.45,white oak
802,6.9,39.5,264.03,white oak
802,19.9,77.4,3164.17,white oak
802,20.7,79.0,3480.74,white oak
802,4.8,37.9,100.67,white oak
802,6.6,46.2,282.96,white oak
802,19.8,78.0,3157.47,white oak
802,5.9,35.4,189.76,white oak
802,5.2,23.7,116.57,white oak
802,8.3,61.9,538.6,white oak
802,10.9,56.1,790.23,white oak
802,6.0,50.4,263.92,white oak
802,29.7,105.5,9269.59,white oak
802,11.1,44.0,615.11,white oak
802,14.2,58.0,1263.27,white oak
802,20.8,90.0,4004.33,white oak
802,21.1,78.0,3765.73,white oak
802,22.3,68.0,3865.33,white oak
802,21.5,86.0,4161.86,white oak
802,8.3,50.0,396.83,white oak
802,7.7,53.3,354.6,white oak
802,7.0,53.3,265.28,white oak
802,5.1,36.5,111.66,white oak
802,6.8,58.4,218.84,white oak
802,6.0,29.0,162.85,white oak
802,5.7,34.4,144.45,white oak
802,8.2,42.4,342.6,white oak
802,10.4,55.2,609.7,white oak
802,5.8,32.3,150.43,white oak
802,6.4,43.0,189.56,white oak
802,8.8,57.2,440.26,white oak
802,8.3,46.6,305.53,white oak
802,15.3,99.9,2413.07,white oak
802,5.1,33.1,87.6,white oak
802,6.1,30.9,138.37,white oak
802,5.3,33.0,87.28,white oak
802,12.9,68.3,1263.24,white oak
802,11.0,69.5,966.59,white oak
802,15.1,87.3,2024.56,white oak
802,29.7,92.9,8745.0,white oak
802,30.6,97.3,9174.04,white oak
802,24.0,117.3,6410.32,white oak
802,15.8,80.0,2094.2,white oak
802,26.5,82.8,6085.78,white oak
802,15.5,63.7,1664.65,white oak
802,9.5,58.3,640.97,white oak
802,25.2,95.0,5948.0,white oak
802,13.7,88.6,1784.67,white oak
802,25.8,86.4,6103.94,white oak
802,15.1,83.1,2087.39,white oak
802,5.1,41.6,105.6,white oak
802,12.0,80.6,1225.52,white oak
802,15.7,87.0,2237.59,white oak
802,4.1,21.6,68.64,white oak
802,14.7,83.8,1878.07,white oak
802,10.8,69.9,862.02,white oak
802,3.6,28.8,50.05,white oak
802,10.7,74.1,937.56,white oak
802,14.4,76.9,1867.83,white oak
802,15.5,80.6,2052.27,white oak
802,26.3,105.0,6319.75,white oak
802,11.4,66.8,999.82,white oak
802,28.7,90.3,7420.21,white oak
802,16.3,94.8,2296.93,white oak
802,25.8,100.0,6415.84,white oak
802,13.5,56.6,1188.92,white oak
802,15.4,87.9,2166.83,white oak
802,3.4,19.4,43.56,white oak
802,2.3,19.7,16.89,white oak
802,2.2,17.1,15.17,white oak
802,5.1,25.9,71.21,white oak
802,3.7,24.6,53.49,white oak
802,5.8,34.8,132.58,white oak
802,7.0,38.1,228.64,white oak
802,4.4,28.5,81.49,white oak
802,4.6,29.2,90.78,white oak
802,1.4,1.4,5.11,white oak
802,3.0,22.0,32.15,white oak
802,3.9,24.3,60.79,white oak
802,6.6,38.1,198.18,white oak
802,5.3,48.0,122.93,white oak
802,5.4,47.4,129.9,white oak
802,6.2,49.1,198.93,white oak
802,6.8,59.0,282.66,white oak
802,7.2,56.5,315.53,white oak
802,8.7,53.9,469.83,white oak
802,8.9,55.1,500.82,white oak
802,9.3,60.6,585.82,white oak
802,11.6,73.0,1055.02,white oak
802,12.0,67.1,1072.63,white oak
802,12.5,67.5,1172.19,white oak
802,13.4,71.5,1404.81,white oak
802,14.7,71.2,1695.89,white oak
802,14.8,72.4,1738.18,white oak
802,15.9,75.1,2061.64,white oak
802,10.1,66.2,740.03,white oak
802,10.9,69.1,893.81,white oak
802,4.8,47.9,100.67,white oak
802,10.7,66.2,922.29,white oak
802,10.9,69.7,848.24,white oak
802,1.5,13.4,6.02,white oak
802,1.7,17.3,8.14,white oak
802,1.6,16.7,7.03,white oak
802,1.3,15.2,4.28,white oak
94,8.2,32.0,179.54,white spruce
94,6.8,38.2,123.36,white spruce
94,7.5,45.5,193.35,white spruce
94,8.8,62.9,318.21,white spruce
94,3.7,33.0,32.91,white spruce
94,8.8,44.8,262.44,white spruce
94,5.6,45.0,76.7,white spruce
94,7.4,50.4,195.05,white spruce
94,5.7,43.2,86.97,white spruce
94,8.0,54.1,225.57,white spruce
94,5.6,29.3,70.32,white spruce
94,7.2,39.5,148.91,white spruce
94,8.7,50.4,314.02,white spruce
94,3.1,20.4,21.89,white spruce
94,4.1,34.2,41.72,white spruce
94,5.6,25.9,77.65,white spruce
94,8.1,41.7,233.82,white spruce
94,8.5,52.8,301.01,white spruce
94,17.5,76.6,1672.38,white spruce
94,19.4,69.7,1888.95,white spruce
94,13.3,51.1,786.07,white spruce
94,9.0,70.9,414.46,white spruce
94,6.9,38.2,152.43,white spruce
94,7.0,49.2,195.34,white spruce
94,3.2,16.3,23.55,white spruce
94,7.5,34.9,191.48,white spruce
94,11.3,54.9,547.28,white spruce
94,14.0,61.3,917.59,white spruce
94,8.0,52.2,264.46,white spruce
94,3.9,20.3,37.17,white spruce
94,3.7,18.3,32.91,white spruce
94,4.5,41.0,51.74,white spruce
94,5.9,44.6,135.99,white spruce
94,8.1,56.7,284.58,white spruce
94,11.9,56.7,688.31,white spruce
94,11.5,49.9,549.8,white spruce
94,13.6,49.4,740.87,white spruce
94,15.4,60.8,1163.05,white spruce
94,15.3,66.5,1143.63,white spruce
94,16.6,59.5,1369.09,white spruce
94,17.4,89.2,1704.14,white spruce
94,11.2,50.4,573.76,white spruce
94,17.8,67.4,1612.27,white spruce
94,4.9,31.2,63.02,white spruce
94,11.0,49.6,496.0,white spruce
94,18.2,66.9,1775.8,white spruce
94,5.7,37.5,97.86,white spruce
94,13.8,61.0,879.08,white spruce
94,12.7,58.2,762.51,white spruce
94,6.7,32.3,137.76,white spruce
94,5.3,22.0,60.26,white spruce
94,7.6,29.5,146.32,white spruce
94,6.9,46.0,194.31,white spruce
94,8.6,58.5,332.07,white spruce
94,9.0,37.4,278.33,white spruce
94,10.1,49.2,435.12,white spruce
94,10.6,55.3,487.78,white spruce
94,15.5,74.6,1343.35,white spruce
95,8.6,48.7,255.16,black spruce
95,8.3,50.4,256.08,black spruce
95,6.0,52.1,125.66,black spruce
95,6.3,46.9,115.09,black spruce
95,9.0,43.5,225.63,black spruce
95,7.0,29.2,109.88,black spruce
95,6.1,39.7,100.09,black spruce
95,5.7,30.9,70.93,black spruce
95,6.4,37.7,108.67,black spruce
95,6.6,33.0,102.64,black spruce
95,6.5,47.5,127.29,black spruce
95,6.3,44.5,126.37,black spruce
95,6.7,44.8,135.3,black spruce
95,9.8,56.4,372.26,black spruce
95,8.4,40.3,197.3,black spruce
95,6.8,45.7,153.32,black spruce
95,7.6,45.5,185.19,black spruce
95,8.7,52.6,274.94,black spruce
95,5.7,34.5,83.67,black spruce
95,6.1,33.7,87.14,black spruce
95,6.0,39.2,101.75,black spruce
95,5.5,35.9,74.35,black spruce
95,7.5,41.2,193.5,black spruce
95,5.8,38.5,103.45,black spruce
95,5.4,38.5,64.45,black spruce
95,9.8,57.4,387.09,black spruce
95,8.7,47.8,307.76,black spruce
95,6.9,43.3,159.7,black spruce
95,5.8,38.1,88.68,black spruce
95,5.2,43.9,82.35,black spruce
95,5.6,37.8,80.99,black spruce
95,8.2,44.2,248.82,black spruce
95,8.0,49.2,228.27,black spruce
95,3.6,17.5,30.9,black spruce
95,3.9,20.9,37.17,black spruce
95,5.6,36.3,106.6,black spruce
95,7.9,48.0,284.25,black spruce
95,7.7,45.0,249.09,black spruce
95,10.1,51.6,486.45,black spruce
95,11.7,51.9,569.32,black spruce
95,15.7,57.4,1171.23,black spruce
95,3.5,22.1,28.95,black spruce
95,4.5,32.6,51.74,black spruce
95,5.9,32.2,113.82,black spruce
95,5.7,34.4,108.82,black spruce
95,8.2,52.7,286.55,black spruce
95,7.5,60.6,253.71,black spruce
95,11.3,63.7,641.88,black spruce
95,4.1,28.7,41.72,black spruce
95,4.4,24.8,49.12,black spruce
95,4.4,36.7,49.12,black spruce
95,7.7,51.6,271.07,black spruce
95,7.8,40.7,239.03,black spruce
95,5.4,34.0,85.85,black spruce
95,8.6,46.8,312.89,black spruce
95,9.9,55.4,465.22,black spruce
95,9.9,49.0,436.75,black spruce
95,11.8,51.7,668.56,black spruce
95,13.3,56.9,886.16,black spruce
95,14.6,56.8,1060.55,black spruce
95,7.0,30.0,149.47,black spruce
95,5.2,32.6,75.97,black spruce
95,4.4,30.8,49.12,black spruce
241,5.9,34.8,82.32,northern white-cedar
241,10.5,41.1,309.97,northern white-cedar
241,8.2,51.8,202.63,northern white-cedar
241,8.0,55.3,199.09,northern white-cedar
241,24.0,69.5,2128.18,northern white-cedar
241,3.5,19.2,26.62,northern white-cedar
241,23.3,70.8,1948.3,northern white-cedar
241,5.0,29.8,43.07,northern white-cedar
241,8.2,48.1,192.66,northern white-cedar
241,7.6,41.4,149.15,northern white-cedar
241,7.8,41.6,159.64,northern white-cedar
241,6.5,38.6,100.39,northern white-cedar
241,16.9,53.9,909.48,northern white-cedar
241,15.7,57.6,801.67,northern white-cedar
241,13.9,58.6,628.81,northern white-cedar
241,12.5,55.6,516.25,northern white-cedar
241,16.8,55.7,884.58,northern white-cedar
241,13.4,65.9,623.25,northern white-cedar
531,5.8,49.2,200.74,American beech
531,7.9,65.8,430.55,American beech
531,7.8,60.7,396.44,American beech
531,8.9,83.7,703.92,American beech
531,8.3,77.3,573.41,American beech
531,6.8,95.7,193.67,American beech
531,8.3,62.9,425.69,American beech
531,7.9,52.3,373.65,American beech
531,5.2,31.6,54.7,American beech
531,15.3,66.1,2016.98,American beech
531,3.4,37.9,36.12,American beech
531,7.6,56.9,366.95,American beech
531,5.7,45.8,169.11,American beech
531,7.3,52.8,320.02,American beech
531,3.8,25.9,47.29,American beech
531,4.0,31.5,53.55,American beech
531,7.3,40.4,285.13,American beech
531,6.8,39.8,264.68,American beech
531,12.7,52.8,1086.63,American beech
531,14.9,58.4,1630.27,American beech
531,3.2,31.1,31.19,American beech
531,8.1,36.0,243.11,American beech
531,12.0,57.7,1163.65,American beech
531,17.8,88.6,3185.86,American beech
531,14.8,82.8,2168.27,American beech
531,24.7,93.2,6789.92,American beech
531,14.4,102.5,2469.38,American beech
531,21.8,87.0,4986.61,American beech
531,11.0,84.9,1127.6,American beech
531,18.0,83.9,3485.8,American beech
531,6.3,42.8,172.53,American beech
531,10.7,48.9,736.73,American beech
531,9.1,45.2,565.32,American beech
531,9.7,71.6,883.18,American beech
531,16.3,67.6,2338.02,American beech
531,23.6,53.3,3861.24,American beech
531,10.1,37.6,451.96,American beech
531,4.9,31.2,87.61,American beech
531,7.5,55.6,359.37,American beech
531,8.6,68.6,663.92,American beech
531,7.4,72.0,466.87,American beech
531,7.0,58.8,352.27,American beech
531,7.8,56.0,447.94,American beech
531,9.1,55.3,673.98,American beech
531,9.4,42.2,404.9,American beech
531,9.4,43.2,533.17,American beech
531,9.5,36.6,478.65,American beech
531,10.3,44.8,627.71,American beech
531,12.6,73.6,1504.79,American beech
531,9.6,71.4,790.9,American beech
531,10.9,60.2,808.1,American beech
531,10.7,56.3,748.06,American beech
531,15.6,39.0,1211.97,American beech
531,15.6,80.2,2366.25,American beech
531,14.9,79.6,2229.98,American beech
531,16.7,48.8,1887.82,American beech
531,16.6,70.1,2374.14,American beech
531,22.9,54.5,3845.98,American beech
531,28.1,78.4,7418.84,American beech
531,23.3,82.2,5318.87,American beech
531,21.0,77.7,3935.05,American beech
531,14.4,67.8,1839.4,American beech
531,13.2,81.4,1444.35,American beech
531,13.9,101.0,2217.09,American beech
531,5.0,44.4,61.06,American beech
531,9.1,77.9,803.96,American beech
531,10.0,70.3,883.15,American beech
531,8.9,72.8,663.77,American beech
531,18.1,67.1,2617.94,American beech
531,14.6,75.5,1831.67,American beech
531,10.0,58.3,732.16,American beech
531,15.9,64.0,2243.62,American beech
531,3.5,34.4,38.75,American beech
531,14.6,60.3,1725.51,American beech
531,15.4,71.6,2061.49,American beech
531,4.8,38.1,83.33,American beech
531,4.3,40.2,63.81,American beech
531,4.9,28.4,87.61,American beech
531,14.3,70.4,1588.52,American beech
531,2.8,35.4,22.58,American beech
531,5.3,42.6,88.97,American beech
531,19.5,70.0,3456.32,American beech
531,3.2,35.6,31.19,American beech
531,15.0,73.0,1854.74,American beech
531,9.7,67.9,680.6,American beech
531,13.7,77.7,1901.94,American beech
531,16.3,63.6,2313.79,American beech
531,13.1,77.9,1634.03,American beech
531,3.3,33.9,33.6,American beech
531,4.1,31.3,56.85,American beech
531,6.1,50.7,183.36,American beech
531,5.6,36.2,110.99,American beech
531,21.2,85.8,4231.11,American beech
531,26.9,106.4,8535.54,American beech
531,30.0,94.7,10357.59,American beech
531,16.6,88.3,2727.66,American beech
531,29.7,83.9,8274.03,American beech
531,5.0,58.4,101.0,American beech
531,7.3,61.6,357.32,American beech
531,35.3,101.5,13559.94,American beech
531,15.0,89.7,2547.63,American beech
531,6.5,54.9,262.1,American beech
531,3.6,28.0,41.48,American beech
531,16.3,60.8,2448.48,American beech
531,4.5,36.0,71.25,American beech
531,6.7,33.9,253.99,American beech
531,6.6,52.2,250.85,American beech
531,7.3,38.7,194.3,American beech
531,9.1,39.5,358.42,American beech
531,6.9,39.2,214.56,American beech
531,6.6,50.9,260.93,American beech
531,7.3,42.1,311.46,American beech
531,10.4,43.2,735.76,American beech
531,9.0,51.6,512.2,American beech
531,10.7,48.7,762.52,American beech
531,11.1,55.7,894.94,American beech
531,9.9,45.0,626.42,American beech
531,14.8,58.4,1755.19,American beech
531,13.1,69.6,1413.15,American beech
531,13.4,59.8,1431.73,American beech
531,17.4,71.9,2752.06,American beech
531,16.1,69.9,2199.94,American beech
531,19.0,64.6,2941.82,American beech
531,16.8,78.8,2763.86,American beech
531,8.1,47.0,398.02,American beech
531,25.2,74.3,6034.96,American beech
531,19.1,88.4,3348.85,American beech
531,12.0,78.9,1396.25,American beech
531,23.1,64.1,4358.81,American beech
531,8.1,37.4,342.34,American beech
531,7.9,61.0,467.86,American beech
531,11.2,66.5,1068.8,American beech
531,14.3,85.6,1880.54,American beech
531,5.3,48.4,101.72,American beech
531,16.2,95.9,2866.45,American beech
531,17.8,84.0,3369.76,American beech
531,13.0,77.6,1534.95,American beech
531,14.3,76.1,1942.61,American beech
531,28.7,106.0,9866.61,American beech
531,24.2,85.8,5993.65,American beech
531,23.8,93.3,6046.35,American beech
531,28.3,110.8,9870.84,American beech
531,12.8,75.4,1463.56,American beech
531,20.2,81.2,3983.79,American beech
531,24.0,86.4,5921.13,American beech
531,15.6,91.1,2527.7,American beech
531,9.5,66.2,746.54,American beech
531,5.2,50.2,120.93,American beech
531,17.3,54.7,2190.2,American beech
531,26.3,60.9,5129.83,American beech
531,5.1,44.3,86.3,American beech
531,2.4,32.0,15.57,American beech
531,11.5,53.1,930.73,American beech
531,16.2,75.1,2462.16,American beech
531,15.2,57.2,1767.6,American beech
531,15.4,55.1,1766.11,American beech
531,19.5,89.6,4086.38,American beech
531,20.4,67.7,3656.59,American beech
531,8.0,62.6,463.84,American beech
531,7.3,68.5,393.97,American beech
531,23.2,46.9,3627.64,American beech
531,11.1,74.8,1110.26,American beech
531,6.6,51.3,242.34,American beech
531,3.8,38.7,47.29,American beech
531,4.1,34.8,56.85,American beech
531,7.7,41.0,305.78,American beech
531,5.4,31.6,82.19,American beech
531,15.0,50.0,1555.08,American beech
407,8.2,68.0,538.62,shagbark hickory
407,5.4,41.1,188.17,shagbark hickory
407,7.4,61.0,439.57,shagbark hickory
407,10.6,73.8,1118.09,shagbark hickory
407,13.8,85.9,2167.54,shagbark hickory
407,12.3,80.6,1621.44,shagbark hickory
407,5.4,47.2,127.23,shagbark hickory
407,9.3,70.2,884.26,shagbark hickory
407,13.7,80.3,2040.18,shagbark hickory
407,6.4,52.1,241.41,shagbark hickory
407,3.5,34.8,45.22,shagbark hickory
407,6.7,47.1,287.69,shagbark hickory
407,5.9,50.8,190.84,shagbark hickory
407,8.7,81.0,839.89,shagbark hickory
407,11.0,75.5,1263.83,shagbark hickory
621,16.5,92.8,1744.56,yellow-poplar
621,11.7,65.4,662.33,yellow-poplar
621,8.7,51.7,293.55,yellow-poplar
621,8.7,53.8,306.03,yellow-poplar
621,18.4,100.9,2323.78,yellow-poplar
621,14.5,95.2,1404.88,yellow-poplar
621,15.4,90.8,1501.24,yellow-poplar
621,16.9,99.1,1944.82,yellow-poplar
621,16.3,92.4,1697.98,yellow-poplar
621,19.6,101.5,2634.99,yellow-poplar
621,18.9,94.7,2299.04,yellow-poplar
621,14.9,84.8,1321.61,yellow-poplar
621,21.0,97.7,2896.09,yellow-poplar
621,15.0,86.2,1359.44,yellow-poplar
621,15.9,90.4,1586.82,yellow-poplar
621,12.4,68.8,771.85,yellow-poplar
621,9.7,69.1,488.81,yellow-poplar
621,16.9,101.5,1990.5,yellow-poplar
621,17.6,95.1,2017.21,yellow-poplar
621,8.5,60.3,329.51,yellow-poplar
621,10.3,59.8,473.26,yellow-poplar
621,19.3,115.2,2894.35,yellow-poplar
621,21.8,107.8,3422.91,yellow-poplar
621,17.0,100.3,1989.63,yellow-poplar
621,23.9,111.5,4220.29,yellow-poplar
621,22.7,93.8,3231.4,yellow-poplar
621,14.7,93.4,1414.73,yellow-poplar
621,16.9,86.7,1708.78,yellow-poplar
621,15.0,77.7,1230.2,yellow-poplar
621,17.4,87.0,1811.25,yellow-poplar
621,16.5,90.4,1700.9,yellow-poplar
621,16.9,81.5,1609.8,yellow-poplar
621,19.1,83.4,2074.14,yellow-poplar
621,18.0,87.7,1945.96,yellow-poplar
621,14.0,80.2,1116.02,yellow-poplar
621,10.5,81.3,670.67,yellow-poplar
621,23.8,98.6,3714.59,yellow-poplar
621,14.4,91.1,1329.21,yellow-poplar
621,14.0,89.3,1237.61,yellow-poplar
621,18.4,102.0,2348.38,yellow-poplar
621,18.7,96.2,2287.71,yellow-poplar
621,16.2,101.3,1834.9,yellow-poplar
621,18.2,97.7,2206.09,yellow-poplar
621,18.8,99.8,2394.84,yellow-poplar
621,19.5,115.6,2961.64,yellow-poplar
621,19.5,113.1,2899.2,yellow-poplar
621,8.0,61.8,300.67,yellow-poplar
621,13.6,98.5,1289.59,yellow-poplar
621,19.9,101.8,2720.07,yellow-poplar
621,13.2,75.2,941.63,yellow-poplar
621,19.7,97.9,2568.95,yellow-poplar
621,18.7,98.6,2343.06,yellow-poplar
621,18.2,94.6,2138.19,yellow-poplar
621,22.9,92.5,3242.13,yellow-poplar
621,23.0,91.0,3218.0,yellow-poplar
621,9.9,59.3,434.73,yellow-poplar
621,17.7,95.2,2040.98,yellow-poplar
621,18.7,93.5,2225.45,yellow-poplar
621,15.7,107.1,1826.33,yellow-poplar
621,19.6,110.3,2856.93,yellow-poplar
621,16.7,114.5,2188.37,yellow-poplar
621,16.1,97.4,1745.98,yellow-poplar
621,15.6,119.5,2007.59,yellow-poplar
621,17.8,84.9,1846.51,yellow-poplar
621,7.7,72.0,328.0,yellow-poplar
621,8.5,75.4,415.6,yellow-poplar
621,10.9,79.3,702.17,yellow-poplar
621,6.3,72.6,224.9,yellow-poplar
621,11.6,81.7,805.83,yellow-poplar
621,6.8,71.6,256.81,yellow-poplar
621,17.5,101.7,2129.84,yellow-poplar
621,23.3,107.2,3867.92,yellow-poplar
621,21.8,108.5,3444.54,yellow-poplar
621,8.1,77.0,387.52,yellow-poplar
621,22.3,126.4,4175.25,yellow-poplar
621,16.8,112.2,2169.8,yellow-poplar
621,14.2,106.2,1502.38,yellow-poplar
621,13.2,80.7,1007.48,yellow-poplar
621,17.0,94.4,1876.07,yellow-poplar
621,19.9,88.7,2379.98,yellow-poplar
621,12.8,84.8,998.65,yellow-poplar
621,19.9,106.6,2844.69,yellow-poplar
621,20.4,111.7,3121.27,yellow-poplar
621,6.8,62.5,221.78,yellow-poplar
621,5.6,47.2,108.49,yellow-poplar
621,22.5,101.1,4405.64,yellow-poplar
621,20.9,115.7,3777.89,yellow-poplar
621,19.5,96.6,2806.8,yellow-poplar
621,9.0,75.9,466.52,yellow-poplar
621,6.1,69.0,199.74,yellow-poplar
621,13.4,69.0,891.62,yellow-poplar
621,17.8,91.7,1989.31,yellow-poplar
621,17.5,79.0,1668.26,yellow-poplar
621,15.7,95.0,1625.89,yellow-poplar
621,16.7,92.5,1778.92,yellow-poplar
621,17.5,109.7,2292.51,yellow-poplar
621,14.5,105.9,1557.55,yellow-poplar
621,19.5,84.4,2182.4,yellow-poplar
621,9.7,63.7,449.76,yellow-poplar
621,14.4,87.0,1271.47,yellow-poplar
621,17.5,96.1,2015.97,yellow-poplar
621,13.1,85.7,1052.56,yellow-poplar
621,14.0,84.6,1174.81,yellow-poplar
621,14.9,96.8,1501.78,yellow-poplar
621,5.2,45.7,88.54,yellow-poplar
621,6.1,50.8,141.62,yellow-poplar
621,16.2,80.2,1464.1,yellow-poplar
621,17.1,114.7,2292.0,yellow-poplar
621,6.5,51.5,163.8,yellow-poplar
621,6.0,38.4,98.37,yellow-poplar
621,6.9,46.6,165.45,yellow-poplar
621,7.1,64.4,249.2,yellow-poplar
621,5.7,50.4,121.81,yellow-poplar
621,7.8,72.7,339.62,yellow-poplar
621,13.7,89.0,1185.24,yellow-poplar
621,15.8,91.7,1821.42,yellow-poplar
621,12.6,83.3,1175.91,yellow-poplar
621,16.8,106.8,2445.11,yellow-poplar
621,17.4,114.9,2654.97,yellow-poplar
621,18.5,98.2,2722.57,yellow-poplar
621,15.0,83.5,1671.94,yellow-poplar
621,14.0,81.2,1394.47,yellow-poplar
621,19.6,92.9,2963.62,yellow-poplar
621,12.6,86.0,1188.6,yellow-poplar
621,21.7,116.1,4265.23,yellow-poplar
621,16.8,95.0,2227.79,yellow-poplar
621,17.2,115.8,2723.74,yellow-poplar
621,25.0,112.6,5478.19,yellow-poplar
621,16.4,121.0,2572.28,yellow-poplar
621,20.3,110.5,3615.03,yellow-poplar
621,23.0,107.2,4404.14,yellow-poplar
621,17.0,100.2,2378.13,yellow-poplar
621,14.9,88.2,1574.69,yellow-poplar
621,13.7,65.1,1096.76,yellow-poplar
621,13.9,66.5,1146.2,yellow-poplar
621,15.6,95.1,1825.49,yellow-poplar
621,30.0,124.0,8091.52,yellow-poplar
621,18.0,93.6,2464.15,yellow-poplar
621,15.4,85.8,1685.44,yellow-poplar
621,13.6,101.8,1487.58,yellow-poplar
621,15.0,85.0,1638.47,yellow-poplar
621,20.4,95.2,3334.32,yellow-poplar
621,10.4,87.1,791.73,yellow-poplar
621,16.4,91.6,1838.54,yellow-poplar
621,17.4,93.6,2263.69,yellow-poplar
621,12.4,94.4,1165.45,yellow-poplar
621,18.0,104.3,2395.66,yellow-poplar
621,21.0,100.0,3562.82,yellow-poplar
621,13.0,104.1,1392.69,yellow-poplar
621,4.0,31.8,50.06,yellow-poplar
621,5.9,32.5,76.95,yellow-poplar
621,2.0,14.6,8.99,yellow-poplar
621,7.1,45.9,172.44,yellow-poplar
621,7.5,43.0,179.42,yellow-poplar
621,8.6,61.4,343.45,yellow-poplar
621,16.1,95.0,1704.29,yellow-poplar
621,14.8,102.5,1799.23,yellow-poplar
621,18.1,107.5,2798.29,yellow-poplar
621,22.3,112.5,4398.66,yellow-poplar
621,21.0,117.0,4001.06,yellow-poplar
621,19.6,114.5,3430.38,yellow-poplar
621,16.3,108.0,2269.47,yellow-poplar
621,16.6,108.0,2355.2,yellow-poplar
621,15.4,98.0,1892.95,yellow-poplar
621,24.6,120.0,5598.88,yellow-poplar
621,23.8,122.6,5314.13,yellow-poplar
621,19.1,122.8,3412.85,yellow-poplar
621,22.2,126.0,4704.41,yellow-poplar
621,25.9,127.0,6451.6,yellow-poplar
621,26.6,129.1,6882.68,yellow-poplar
621,19.6,120.0,3540.53,yellow-poplar
621,15.4,110.0,2046.64,yellow-poplar
621,21.2,118.0,4101.77,yellow-poplar
621,24.4,97.0,4772.16,yellow-poplar
621,13.3,70.0,1113.99,yellow-poplar
621,18.2,79.0,2295.02,yellow-poplar
621,12.3,76.0,1003.02,yellow-poplar
621,14.3,87.0,1500.48,yellow-poplar
621,14.0,70.0,1237.76,yellow-poplar
621,19.0,92.0,2777.95,yellow-poplar
621,22.6,112.0,4505.25,yellow-poplar
621,15.3,90.0,1763.0,yellow-poplar
621,19.0,63.0,1568.66,yellow-poplar
621,15.4,52.0,881.41,yellow-poplar
621,17.2,100.0,2402.89,yellow-poplar
621,19.0,94.0,2818.83,yellow-poplar
621,25.2,102.0,5268.64,yellow-poplar
621,14.8,70.7,1413.13,yellow-poplar
621,7.0,78.1,289.27,yellow-poplar
621,4.9,39.2,82.82,yellow-poplar
621,10.9,70.5,609.28,yellow-poplar
621,15.0,63.4,1241.08,yellow-poplar
621,21.4,91.1,3656.62,yellow-poplar
